 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=840, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.0298774 | 0.0101238 | 1.00483 | 1.64002e-05 | 0.00922 | 0.0553 | 0.014188 | 0.00124 | 0.372 | 0.331 |
 |(scale=1.0) m0=840, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.0253967 | 0.00925394 | 0.829092 | 1.62276e-05 | 0.0083 | 0.0505 | 0.012396 | 0.0011 | 0.28 | 0.277 |
 |(scale=1.0) m0=840, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0216104 | 0.00845482 | 0.689881 | 1.60305e-05 | 0.00746 | 0.046 | 0.010814 | 0.000977 | 0.212 | 0.232 |
 |(scale=1.0) m0=840, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0184184 | 0.0077165 | 0.578191 | 1.5847e-05 | 0.00669 | 0.0419 | 0.009421 | 0.000866 | 0.161 | 0.195 |
 |(scale=1.0) m0=840, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0157296 | 0.00703875 | 0.485021 | 1.56676e-05 | 0.00599 | 0.0381 | 0.008216 | 0.000767 | 0.124 | 0.164 |
 |(scale=1.0) m0=840, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0134241 | 0.00639178 | 0.41 | 1.54913e-05 | 0.00534 | 0.0345 | 0.007148 | 0.000678 | 0.0953 | 0.138 |
 |(scale=1.0) m0=840, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0115008 | 0.0058223 | 0.349106 | 1.52856e-05 | 0.00476 | 0.0313 | 0.006224 | 0.000599 | 0.0737 | 0.116 |
 |(scale=1.0) m0=840, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.00983976 | 0.00528948 | 0.296338 | 1.50729e-05 | 0.00424 | 0.0283 | 0.005422 | 0.0005278 | 0.0573 | 0.098 |
 |(scale=1.0) m0=840, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0084502 | 0.00481013 | 0.253788 | 1.48808e-05 | 0.00377 | 0.0256 | 0.004724 | 0.0004652 | 0.0449 | 0.0828 |
 |(scale=1.0) m0=840, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00724431 | 0.00435344 | 0.21836 | 1.4671e-05 | 0.00334 | 0.023 | 0.00411 | 0.0004095 | 0.0352 | 0.07 |
 |(scale=1.0) m0=840, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.0062267 | 0.00395111 | 0.187794 | 1.44506e-05 | 0.00296 | 0.0208 | 0.003579 | 0.0003599 | 0.0277 | 0.0592 |
 |(scale=1.0) m0=840, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00536301 | 0.00358728 | 0.162301 | 1.42431e-05 | 0.00262 | 0.0187 | 0.003112 | 0.000317 | 0.0219 | 0.0501 |
 |(scale=1.0) m0=840, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.00462538 | 0.00324975 | 0.140661 | 1.40474e-05 | 0.00232 | 0.0168 | 0.002709 | 0.000278 | 0.0174 | 0.0425 |
 |(scale=1.0) m0=840, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00397939 | 0.00294167 | 0.12237 | 1.38203e-05 | 0.00204 | 0.0151 | 0.002368 | 0.0002447 | 0.0138 | 0.036 |
 |(scale=1.0) m0=840, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00343698 | 0.00265983 | 0.106614 | 1.36119e-05 | 0.0018 | 0.0135 | 0.002059 | 0.0002141 | 0.011 | 0.0306 |
 |(scale=1.0) m0=840, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00297417 | 0.00240842 | 0.0931807 | 1.3387e-05 | 0.00159 | 0.0121 | 0.001793 | 0.0001881 | 0.00884 | 0.026 |
 |(scale=1.0) m0=840, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00257178 | 0.0021792 | 0.0815836 | 1.31636e-05 | 0.0014 | 0.0109 | 0.0015587 | 0.0001646 | 0.0071 | 0.0221 |
 |(scale=1.0) m0=840, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00222581 | 0.00197219 | 0.0715057 | 1.29504e-05 | 0.00123 | 0.00973 | 0.0013663 | 0.0001446 | 0.00574 | 0.0189 |
 |(scale=1.0) m0=840, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00192612 | 0.00178344 | 0.0630525 | 1.27267e-05 | 0.00108 | 0.0087 | 0.0011854 | 0.0001265 | 0.00462 | 0.016 |
 |(scale=1.0) m0=840, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.0016697 | 0.00161289 | 0.0556183 | 1.25151e-05 | 0.000948 | 0.00777 | 0.0010349 | 0.0001109 | 0.00373 | 0.0136 |
 |(scale=1.0) m0=840, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.0014465 | 0.0014585 | 0.0491273 | 1.22869e-05 | 0.000831 | 0.00694 | 0.0009036 | 9.7e-05 | 0.00301 | 0.0116 |
 |(scale=1.0) m0=840, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00125549 | 0.00131726 | 0.0434584 | 1.20589e-05 | 0.000728 | 0.00619 | 0.0007883 | 8.5e-05 | 0.00244 | 0.0099 |
 |(scale=1.0) m0=840, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00108963 | 0.00119118 | 0.0385418 | 1.18551e-05 | 0.000638 | 0.00552 | 0.000688 | 7.43e-05 | 0.00198 | 0.00844 |
 |(scale=1.0) m0=840, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.000946913 | 0.00107722 | 0.0342454 | 1.16264e-05 | 0.000558 | 0.00491 | 0.0006014 | 6.54e-05 | 0.00161 | 0.00719 |
 |(scale=1.0) m0=840, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.000823307 | 0.000973362 | 0.030449 | 1.14079e-05 | 0.000488 | 0.00438 | 0.0005255 | 5.72e-05 | 0.00131 | 0.00614 |
 |(scale=1.0) m0=840, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000714992 | 0.00087961 | 0.027119 | 1.11926e-05 | 0.000427 | 0.00389 | 0.0004592 | 4.98e-05 | 0.00107 | 0.00523 |
 |(scale=1.0) m0=840, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000622859 | 0.000795949 | 0.0241895 | 1.09753e-05 | 0.000373 | 0.00346 | 0.0004005 | 4.349e-05 | 0.000874 | 0.00447 |
 |(scale=1.0) m0=850, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.352977 | 0.0264636 | 59.2507 | 1.6262e-05 | 0.0251 | 0.13 | 0.06804 | 0.004316 | 68.5 | 4.78 |
 |(scale=1.0) m0=850, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.289462 | 0.0250702 | 36.2325 | 1.618e-05 | 0.024 | 0.125 | 0.05641 | 0.004038 | 41.5 | 3.86 |
 |(scale=1.0) m0=850, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.238404 | 0.0236765 | 23.647 | 1.6091e-05 | 0.0228 | 0.119 | 0.05429 | 0.003758 | 26 | 3.13 |
 |(scale=1.0) m0=850, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.197287 | 0.0222717 | 16.2259 | 1.604e-05 | 0.0213 | 0.114 | 0.05197 | 0.003478 | 16.7 | 2.54 |
 |(scale=1.0) m0=850, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.163305 | 0.0209077 | 11.5467 | 1.5955e-05 | 0.02 | 0.108 | 0.04725 | 0.003198 | 10.9 | 2.08 |
 |(scale=1.0) m0=850, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.13595 | 0.0195537 | 8.45472 | 1.5879e-05 | 0.0187 | 0.102 | 0.04184 | 0.002938 | 7.36 | 1.7 |
 |(scale=1.0) m0=850, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.11402 | 0.0182407 | 6.31756 | 1.58e-05 | 0.0174 | 0.096 | 0.03704 | 0.002678 | 5.02 | 1.4 |
 |(scale=1.0) m0=850, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.095209 | 0.0169566 | 4.80563 | 1.5714e-05 | 0.0161 | 0.0899 | 0.03286 | 0.00244 | 3.48 | 1.15 |
 |(scale=1.0) m0=850, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.0800151 | 0.0157435 | 3.72679 | 1.5618e-05 | 0.0149 | 0.0838 | 0.02909 | 0.002212 | 2.45 | 0.954 |
 |(scale=1.0) m0=850, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.0672351 | 0.0145608 | 2.91698 | 1.5493e-05 | 0.0137 | 0.0779 | 0.02573 | 0.001996 | 1.74 | 0.791 |
 |(scale=1.0) m0=850, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.0567987 | 0.0134487 | 2.30856 | 1.53844e-05 | 0.0125 | 0.0722 | 0.02269 | 0.0018 | 1.26 | 0.657 |
 |(scale=1.0) m0=850, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.0480119 | 0.0123971 | 1.85286 | 1.52444e-05 | 0.0114 | 0.0667 | 0.02006 | 0.001616 | 0.913 | 0.547 |
 |(scale=1.0) m0=850, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.0406335 | 0.0114062 | 1.4986 | 1.5128e-05 | 0.0104 | 0.0615 | 0.017544 | 0.001444 | 0.671 | 0.456 |
 |(scale=1.0) m0=850, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.0343829 | 0.0104858 | 1.22289 | 1.49731e-05 | 0.00942 | 0.0565 | 0.015438 | 0.001293 | 0.498 | 0.381 |
 |(scale=1.0) m0=850, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.0293086 | 0.00960615 | 1.0044 | 1.48278e-05 | 0.00852 | 0.0518 | 0.013542 | 0.001154 | 0.372 | 0.318 |
 |(scale=1.0) m0=850, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.024899 | 0.00877726 | 0.829702 | 1.46583e-05 | 0.00768 | 0.0474 | 0.011756 | 0.001028 | 0.279 | 0.267 |
 |(scale=1.0) m0=850, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0212043 | 0.00803885 | 0.690602 | 1.45031e-05 | 0.00691 | 0.0433 | 0.01031 | 0.000914 | 0.211 | 0.224 |
 |(scale=1.0) m0=850, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0180732 | 0.00733111 | 0.577936 | 1.43337e-05 | 0.0062 | 0.0394 | 0.009001 | 0.000812 | 0.161 | 0.188 |
 |(scale=1.0) m0=850, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0154255 | 0.00669415 | 0.484801 | 1.41668e-05 | 0.00556 | 0.0358 | 0.007851 | 0.000719 | 0.123 | 0.158 |
 |(scale=1.0) m0=850, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0132006 | 0.00609765 | 0.410953 | 1.40118e-05 | 0.00497 | 0.0325 | 0.006824 | 0.000636 | 0.095 | 0.133 |
 |(scale=1.0) m0=850, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.011288 | 0.00554963 | 0.348929 | 1.38401e-05 | 0.00443 | 0.0295 | 0.005963 | 0.000562 | 0.0736 | 0.112 |
 |(scale=1.0) m0=850, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.00967731 | 0.00505627 | 0.297303 | 1.36523e-05 | 0.00395 | 0.0267 | 0.005195 | 0.0004967 | 0.0571 | 0.0948 |
 |(scale=1.0) m0=850, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.00830824 | 0.00459637 | 0.253884 | 1.3467e-05 | 0.00351 | 0.0241 | 0.004529 | 0.0004379 | 0.0447 | 0.0801 |
 |(scale=1.0) m0=850, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00712776 | 0.00416803 | 0.218263 | 1.32821e-05 | 0.00312 | 0.0218 | 0.003947 | 0.000386 | 0.0351 | 0.0678 |
 |(scale=1.0) m0=850, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.00613235 | 0.00379196 | 0.188021 | 1.30942e-05 | 0.00277 | 0.0196 | 0.003438 | 0.00034 | 0.0276 | 0.0574 |
 |(scale=1.0) m0=850, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00528099 | 0.00343439 | 0.162435 | 1.29012e-05 | 0.00245 | 0.0177 | 0.003003 | 0.0002988 | 0.0219 | 0.0486 |
 |(scale=1.0) m0=850, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.00454944 | 0.00311717 | 0.140891 | 1.27139e-05 | 0.00217 | 0.0159 | 0.002611 | 0.0002633 | 0.0173 | 0.0412 |
 |(scale=1.0) m0=850, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00392662 | 0.00281828 | 0.122419 | 1.25254e-05 | 0.00192 | 0.0143 | 0.002281 | 0.0002314 | 0.0138 | 0.035 |
 |(scale=1.0) m0=850, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00338738 | 0.00255761 | 0.106761 | 1.23263e-05 | 0.00169 | 0.0128 | 0.001983 | 0.0002032 | 0.011 | 0.0297 |
 |(scale=1.0) m0=850, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00292967 | 0.00231635 | 0.0933487 | 1.21377e-05 | 0.00149 | 0.0115 | 0.001728 | 0.0001785 | 0.00879 | 0.0253 |
 |(scale=1.0) m0=850, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00252737 | 0.00209824 | 0.0817464 | 1.19385e-05 | 0.00131 | 0.0103 | 0.0015044 | 0.0001564 | 0.00707 | 0.0215 |
 |(scale=1.0) m0=850, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00219445 | 0.0018994 | 0.0717798 | 1.17437e-05 | 0.00116 | 0.00925 | 0.0013125 | 0.0001367 | 0.00571 | 0.0183 |
 |(scale=1.0) m0=850, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00190083 | 0.00171874 | 0.0631306 | 1.15461e-05 | 0.00102 | 0.00828 | 0.0011522 | 0.0001202 | 0.0046 | 0.0156 |
 |(scale=1.0) m0=850, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00164745 | 0.00155528 | 0.05569 | 1.13469e-05 | 0.000893 | 0.0074 | 0.0010022 | 0.0001054 | 0.00371 | 0.0133 |
 |(scale=1.0) m0=850, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.0014283 | 0.00140597 | 0.0492251 | 1.11598e-05 | 0.000784 | 0.00661 | 0.0008752 | 9.23e-05 | 0.003 | 0.0113 |
 |(scale=1.0) m0=850, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00123931 | 0.00127281 | 0.0434591 | 1.0962e-05 | 0.000688 | 0.0059 | 0.0007643 | 8.08e-05 | 0.00243 | 0.00964 |
 |(scale=1.0) m0=850, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00107549 | 0.00115078 | 0.0386336 | 1.07643e-05 | 0.000603 | 0.00526 | 0.0006672 | 7.08e-05 | 0.00197 | 0.00822 |
 |(scale=1.0) m0=850, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.000934796 | 0.00103987 | 0.034252 | 1.05668e-05 | 0.000528 | 0.00469 | 0.0005829 | 6.19e-05 | 0.0016 | 0.00701 |
 |(scale=1.0) m0=850, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.000812218 | 0.000941064 | 0.0304652 | 1.03704e-05 | 0.000462 | 0.00418 | 0.0005092 | 5.45e-05 | 0.00131 | 0.00598 |
 |(scale=1.0) m0=850, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000706924 | 0.000851357 | 0.0272362 | 1.01752e-05 | 0.000404 | 0.00372 | 0.0004451 | 4.76e-05 | 0.00107 | 0.0051 |
 |(scale=1.0) m0=850, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000614898 | 0.000769721 | 0.0241998 | 9.97904e-06 | 0.000353 | 0.00331 | 0.0003895 | 4.153e-05 | 0.00087 | 0.00436 |
 |(scale=1.0) m0=860, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.342253 | 0.0247392 | 58.8198 | 1.469e-05 | 0.0227 | 0.119 | 0.06341 | 0.003953 | 68.3 | 4.55 |
 |(scale=1.0) m0=860, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.280261 | 0.0234671 | 35.9197 | 1.4607e-05 | 0.0218 | 0.115 | 0.0509 | 0.003707 | 41.5 | 3.67 |
 |(scale=1.0) m0=860, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.231422 | 0.022195 | 23.5083 | 1.4546e-05 | 0.0207 | 0.11 | 0.05039 | 0.003451 | 25.9 | 2.98 |
 |(scale=1.0) m0=860, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.191721 | 0.0209017 | 16.1493 | 1.4475e-05 | 0.0193 | 0.106 | 0.04849 | 0.003194 | 16.6 | 2.42 |
 |(scale=1.0) m0=860, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.159149 | 0.0196293 | 11.5178 | 1.4415e-05 | 0.0182 | 0.1 | 0.04429 | 0.002947 | 10.9 | 1.98 |
 |(scale=1.0) m0=860, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.132602 | 0.0183869 | 8.41818 | 1.4351e-05 | 0.0171 | 0.0947 | 0.03949 | 0.00271 | 7.35 | 1.63 |
 |(scale=1.0) m0=860, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.11078 | 0.0171543 | 6.28334 | 1.4278e-05 | 0.0159 | 0.0891 | 0.03491 | 0.002474 | 5 | 1.34 |
 |(scale=1.0) m0=860, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.0929762 | 0.0159821 | 4.78282 | 1.4199e-05 | 0.0147 | 0.0835 | 0.03105 | 0.002258 | 3.47 | 1.11 |
 |(scale=1.0) m0=860, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.0779882 | 0.0148402 | 3.70292 | 1.4105e-05 | 0.0136 | 0.078 | 0.02749 | 0.002043 | 2.45 | 0.915 |
 |(scale=1.0) m0=860, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.0658238 | 0.0137389 | 2.91345 | 1.40068e-05 | 0.0125 | 0.0726 | 0.02435 | 0.00185 | 1.74 | 0.759 |
 |(scale=1.0) m0=860, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.0555809 | 0.0127078 | 2.30553 | 1.38854e-05 | 0.0115 | 0.0674 | 0.02152 | 0.001667 | 1.25 | 0.631 |
 |(scale=1.0) m0=860, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.0469375 | 0.0117272 | 1.85108 | 1.37784e-05 | 0.0105 | 0.0623 | 0.018996 | 0.001505 | 0.91 | 0.525 |
 |(scale=1.0) m0=860, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.039761 | 0.0107973 | 1.49689 | 1.36517e-05 | 0.00957 | 0.0575 | 0.016686 | 0.001345 | 0.67 | 0.438 |
 |(scale=1.0) m0=860, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.0336726 | 0.009918 | 1.22141 | 1.35322e-05 | 0.00869 | 0.0529 | 0.014687 | 0.001206 | 0.497 | 0.366 |
 |(scale=1.0) m0=860, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.0286598 | 0.00910914 | 1.00399 | 1.3396e-05 | 0.00787 | 0.0485 | 0.012898 | 0.001078 | 0.371 | 0.307 |
 |(scale=1.0) m0=860, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.0243821 | 0.00835095 | 0.830379 | 1.32644e-05 | 0.0071 | 0.0445 | 0.011218 | 0.00096 | 0.278 | 0.257 |
 |(scale=1.0) m0=860, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0207684 | 0.00763333 | 0.690326 | 1.31062e-05 | 0.0064 | 0.0406 | 0.009837 | 0.000855 | 0.21 | 0.216 |
 |(scale=1.0) m0=860, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0177185 | 0.00698617 | 0.57771 | 1.29834e-05 | 0.00575 | 0.0371 | 0.008593 | 0.00076 | 0.16 | 0.182 |
 |(scale=1.0) m0=860, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0151316 | 0.00637969 | 0.485706 | 1.28309e-05 | 0.00516 | 0.0337 | 0.007506 | 0.000675 | 0.123 | 0.153 |
 |(scale=1.0) m0=860, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0129573 | 0.00581876 | 0.410795 | 1.26791e-05 | 0.00462 | 0.0307 | 0.006555 | 0.000598 | 0.0949 | 0.129 |
 |(scale=1.0) m0=860, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0110953 | 0.00530129 | 0.3489 | 1.25083e-05 | 0.00412 | 0.0278 | 0.005712 | 0.0005289 | 0.0734 | 0.109 |
 |(scale=1.0) m0=860, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.00950506 | 0.00482728 | 0.297386 | 1.23574e-05 | 0.00368 | 0.0252 | 0.004988 | 0.000467 | 0.0571 | 0.0917 |
 |(scale=1.0) m0=860, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0081565 | 0.00438583 | 0.25398 | 1.21959e-05 | 0.00328 | 0.0228 | 0.004345 | 0.0004129 | 0.0445 | 0.0776 |
 |(scale=1.0) m0=860, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00701118 | 0.00399472 | 0.218481 | 1.20255e-05 | 0.00291 | 0.0206 | 0.003795 | 0.0003638 | 0.035 | 0.0656 |
 |(scale=1.0) m0=860, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.00602913 | 0.00362501 | 0.188246 | 1.18653e-05 | 0.00259 | 0.0186 | 0.003308 | 0.0003204 | 0.0275 | 0.0556 |
 |(scale=1.0) m0=860, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00519898 | 0.00329465 | 0.162558 | 1.16857e-05 | 0.00229 | 0.0168 | 0.002884 | 0.0002827 | 0.0218 | 0.0471 |
 |(scale=1.0) m0=860, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.0044756 | 0.00298762 | 0.141049 | 1.15219e-05 | 0.00203 | 0.0151 | 0.002513 | 0.0002487 | 0.0173 | 0.04 |
 |(scale=1.0) m0=860, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00386088 | 0.00270692 | 0.122667 | 1.13527e-05 | 0.0018 | 0.0136 | 0.002194 | 0.0002183 | 0.0137 | 0.0339 |
 |(scale=1.0) m0=860, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00333579 | 0.00245753 | 0.106925 | 1.1184e-05 | 0.00159 | 0.0122 | 0.001918 | 0.0001925 | 0.011 | 0.0288 |
 |(scale=1.0) m0=860, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00288116 | 0.00222732 | 0.093502 | 1.10047e-05 | 0.0014 | 0.0109 | 0.001673 | 0.0001692 | 0.00877 | 0.0245 |
 |(scale=1.0) m0=860, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00249597 | 0.00201935 | 0.0818156 | 1.08268e-05 | 0.00123 | 0.00981 | 0.0014602 | 0.0001483 | 0.00703 | 0.0209 |
 |(scale=1.0) m0=860, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00216312 | 0.00182862 | 0.0718495 | 1.06491e-05 | 0.00109 | 0.00879 | 0.0012689 | 0.0001298 | 0.00567 | 0.0178 |
 |(scale=1.0) m0=860, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00187455 | 0.00165508 | 0.0633002 | 1.04709e-05 | 0.000957 | 0.00787 | 0.0011091 | 0.0001142 | 0.00458 | 0.0152 |
 |(scale=1.0) m0=860, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00162422 | 0.0014997 | 0.0557694 | 1.03118e-05 | 0.000841 | 0.00704 | 0.0009695 | 0.0001001 | 0.0037 | 0.0129 |
 |(scale=1.0) m0=860, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.0014101 | 0.00135747 | 0.0493229 | 1.01239e-05 | 0.000739 | 0.00629 | 0.0008469 | 8.78e-05 | 0.00299 | 0.011 |
 |(scale=1.0) m0=860, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00122316 | 0.00123037 | 0.0436509 | 9.95521e-06 | 0.000649 | 0.00562 | 0.0007403 | 7.69e-05 | 0.00242 | 0.00938 |
 |(scale=1.0) m0=860, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00106236 | 0.00111241 | 0.0386401 | 9.76766e-06 | 0.000569 | 0.00502 | 0.0006465 | 6.74e-05 | 0.00196 | 0.008 |
 |(scale=1.0) m0=860, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00092369 | 0.00100654 | 0.0343493 | 9.59928e-06 | 0.000499 | 0.00448 | 0.0005654 | 5.91e-05 | 0.0016 | 0.00683 |
 |(scale=1.0) m0=860, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00080352 | 0.000911788 | 0.0305938 | 9.42303e-06 | 0.000437 | 0.00399 | 0.0004949 | 5.2e-05 | 0.0013 | 0.00583 |
 |(scale=1.0) m0=860, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000698743 | 0.000824106 | 0.0272554 | 9.2469e-06 | 0.000382 | 0.00355 | 0.000433 | 4.55e-05 | 0.00106 | 0.00497 |
 |(scale=1.0) m0=860, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000607032 | 0.000745514 | 0.024328 | 9.06985e-06 | 0.000334 | 0.00316 | 0.0003786 | 3.971e-05 | 0.000866 | 0.00425 |
 |(scale=1.0) m0=870, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.332445 | 0.0231566 | 58.2889 | 1.327e-05 | 0.0206 | 0.11 | 0.0592 | 0.003625 | 68.2 | 4.33 |
 |(scale=1.0) m0=870, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.272575 | 0.0219961 | 35.617 | 1.3187e-05 | 0.0197 | 0.106 | 0.0434 | 0.003402 | 41.3 | 3.5 |
 |(scale=1.0) m0=870, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.224646 | 0.0208252 | 23.3806 | 1.313e-05 | 0.0188 | 0.102 | 0.04672 | 0.003169 | 25.8 | 2.84 |
 |(scale=1.0) m0=870, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.186156 | 0.0196135 | 16.0637 | 1.3064e-05 | 0.0176 | 0.0976 | 0.04532 | 0.002945 | 16.6 | 2.31 |
 |(scale=1.0) m0=870, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.154597 | 0.0184525 | 11.4374 | 1.3022e-05 | 0.0166 | 0.0928 | 0.04144 | 0.00271 | 10.9 | 1.89 |
